-rwxrwxrwx@,1,katherinemika,staff,1825312,Nov,9,2012,A12_20785.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2762905,Nov,9,2012,A12_20786.JPG,
-rwxrwxrwx@,1,katherinemika,staff,3102913,Nov,9,2012,A12_20787.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2790363,Nov,9,2012,A12_20788.JPG,
-rwxrwxrwx@,1,katherinemika,staff,3138064,Nov,9,2012,A12_20789.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2605300,Nov,9,2012,A12_20790.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2402129,Nov,9,2012,A12_20791.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2386279,Nov,9,2012,A12_20792.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2451220,Nov,9,2012,A12_20793.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2737817,Nov,9,2012,A12_20794.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2635090,Nov,9,2012,A12_20795.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2034052,Nov,9,2012,A12_20796.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2081619,Nov,9,2012,A12_20797.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2740924,Nov,9,2012,A12_20798.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2508446,Nov,9,2012,A12_20799.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2555862,Nov,9,2012,A12_20800.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2676504,Nov,9,2012,A12_20801.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2656945,Nov,9,2012,A12_20802.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2799953,Nov,9,2012,A12_20803.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2150824,Nov,9,2012,A12_20804.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2343228,Nov,9,2012,A12_20805.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2030610,Nov,9,2012,A12_20806.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1966699,Nov,9,2012,A12_20807.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2648567,Nov,9,2012,A12_20808.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2548916,Nov,9,2012,A12_20809.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2509000,Nov,9,2012,A12_20810.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2569240,Nov,9,2012,A12_20811.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2835251,Nov,9,2012,A12_20812.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2620456,Nov,9,2012,A12_20813.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2446173,Nov,9,2012,A12_20814.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2151218,Nov,9,2012,A12_20815.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2159135,Nov,9,2012,A12_20816.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2408670,Nov,9,2012,A12_20817.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2312723,Nov,9,2012,A12_20818.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1917449,Nov,9,2012,A12_20819.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2044273,Nov,9,2012,A12_20820.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2414117,Nov,9,2012,A12_20821.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2423346,Nov,9,2012,A12_20822.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2442995,Nov,9,2012,A12_20823.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2718502,Nov,9,2012,A12_20824.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2213825,Nov,9,2012,A12_20825.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2542804,Nov,9,2012,A12_20826.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2420521,Nov,9,2012,A12_20827.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2629430,Nov,9,2012,A12_20828.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2564805,Nov,9,2012,A12_20829.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2162922,Nov,9,2012,A12_20830.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2061731,Nov,9,2012,A12_20831.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2975807,Nov,9,2012,A12_20832.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2897010,Nov,9,2012,A12_20833.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2026646,Nov,9,2012,A12_20834.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2208608,Nov,9,2012,A12_20835.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1997230,Nov,9,2012,A12_20836.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1966250,Nov,9,2012,A12_20837.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2070628,Nov,9,2012,A12_20838.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1744316,Nov,9,2012,A12_20839.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1689408,Nov,9,2012,A12_20840.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1799108,Nov,9,2012,A12_20841.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1995718,Nov,9,2012,A12_20842.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1851049,Nov,9,2012,A12_20843.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1839888,Nov,9,2012,A12_20844.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2054803,Nov,9,2012,A12_20845.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1995548,Nov,9,2012,A12_20846.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1595837,Nov,9,2012,A12_20847.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1666217,Nov,9,2012,A12_20848.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1959107,Nov,9,2012,A12_20849.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1827877,Nov,9,2012,A12_20850.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1876774,Nov,9,2012,A12_20851.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1816411,Nov,9,2012,A12_20852.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1938728,Nov,9,2012,A12_20853.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1866008,Nov,9,2012,A12_20854.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1883085,Nov,9,2012,A12_20855.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1989466,Nov,9,2012,A12_20856.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2000049,Nov,9,2012,A12_20857.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2043667,Nov,9,2012,A12_20858.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1852113,Nov,9,2012,A12_20859.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1669230,Nov,9,2012,A12_20860.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1820049,Nov,9,2012,A12_20861.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1654019,Nov,9,2012,A12_20862.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1960825,Nov,9,2012,A12_20863.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2015623,Nov,9,2012,A12_20864.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1768178,Nov,9,2012,A12_20865.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1638399,Nov,9,2012,A12_20866.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1591468,Nov,9,2012,A12_20867.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1899143,Nov,9,2012,A12_20868.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1853918,Nov,9,2012,A12_20869.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1891818,Nov,9,2012,A12_20870.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1923180,Nov,9,2012,A12_20871.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1733504,Nov,9,2012,A12_20872.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1851105,Nov,9,2012,A12_20873.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1953905,Nov,9,2012,A12_20874.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1711893,Nov,9,2012,A12_20875.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2028421,Nov,9,2012,A12_20876.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1872860,Nov,9,2012,A12_20877.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2147239,Nov,9,2012,A12_20878.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1866376,Nov,9,2012,A12_20879.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1995756,Nov,9,2012,A12_20880.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2022777,Nov,9,2012,A12_20881.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2234668,Nov,9,2012,A12_20882.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2154814,Nov,9,2012,A12_20883.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1976902,Nov,9,2012,A12_20884.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1920382,Nov,9,2012,A12_20885.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2041474,Nov,9,2012,A12_20886.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1829278,Nov,9,2012,A12_20887.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2158915,Nov,9,2012,A12_20888.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2066468,Nov,9,2012,A12_20889.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2278280,Nov,9,2012,A12_20890.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2320828,Nov,9,2012,A12_20891.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2000173,Nov,9,2012,A12_20892.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1923229,Nov,9,2012,A12_20893.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1818356,Nov,9,2012,A12_20894.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1820096,Nov,9,2012,A12_20895.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2239496,Nov,9,2012,A12_20896.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2158275,Nov,9,2012,A12_20897.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2270884,Nov,9,2012,A12_20898.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2237816,Nov,9,2012,A12_20899.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2147225,Nov,9,2012,A12_20900.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2150837,Nov,9,2012,A12_20901.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2585437,Nov,9,2012,A12_20902.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2486396,Nov,9,2012,A12_20903.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2176413,Nov,9,2012,A12_20904.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2149226,Nov,9,2012,A12_20905.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1776105,Nov,9,2012,A12_20906.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1779208,Nov,9,2012,A12_20907.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1797288,Nov,9,2012,A12_20908.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1741799,Nov,9,2012,A12_20909.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1780051,Nov,9,2012,A12_20910.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1838508,Nov,9,2012,A12_20911.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1614243,Nov,9,2012,A12_20912.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1731609,Nov,9,2012,A12_20913.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1735448,Nov,9,2012,A12_20914.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1722602,Nov,9,2012,A12_20915.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1700155,Nov,9,2012,A12_20916.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1958168,Nov,9,2012,A12_20917.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2009887,Nov,9,2012,A12_20918.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1818811,Nov,9,2012,A12_20919.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1859974,Nov,9,2012,A12_20920.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1952986,Nov,9,2012,A12_20921.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1973832,Nov,9,2012,A12_20922.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1897040,Nov,9,2012,A12_20923.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1953511,Nov,9,2012,A12_20924.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1917714,Nov,9,2012,A12_20925.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1931575,Nov,9,2012,A12_20926.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1994864,Nov,9,2012,A12_20927.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1904182,Nov,9,2012,A12_20928.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1996849,Nov,9,2012,A12_20929.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1929777,Nov,9,2012,A12_20930.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1903674,Nov,9,2012,A12_20931.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1956344,Nov,9,2012,A12_20932.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1925681,Nov,9,2012,A12_20933.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1939898,Nov,9,2012,A12_20934.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2053161,Nov,9,2012,A12_20935.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1982393,Nov,9,2012,A12_20936.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2048137,Nov,9,2012,A12_20937.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2010712,Nov,9,2012,A12_20938.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1909242,Nov,9,2012,A12_20939.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1957147,Nov,9,2012,A12_20940.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1880936,Nov,9,2012,A12_20941.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1878867,Nov,9,2012,A12_20942.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1663840,Nov,9,2012,A12_20943.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1657153,Nov,9,2012,A12_20944.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1913288,Nov,9,2012,A12_20945.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2002292,Nov,9,2012,A12_20946.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1884427,Nov,9,2012,A12_20947.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1868748,Nov,9,2012,A12_20948.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1802602,Nov,9,2012,A12_20949.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1800474,Nov,9,2012,A12_20950.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1956476,Nov,9,2012,A12_20951.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1879462,Nov,9,2012,A12_20952.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1968110,Nov,9,2012,A12_20953.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2011693,Nov,9,2012,A12_20954.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1837977,Nov,9,2012,A12_20955.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1791742,Nov,9,2012,A12_20956.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1783985,Nov,9,2012,A12_20957.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1904229,Nov,9,2012,A12_20958.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1880005,Nov,9,2012,A12_20959.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1924456,Nov,9,2012,A12_20960.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1923239,Nov,9,2012,A12_20961.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2061285,Nov,9,2012,A12_20962.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2085908,Nov,9,2012,A12_20963.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1986371,Nov,9,2012,A12_20964.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2055869,Nov,9,2012,A12_20965.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1961476,Nov,9,2012,A12_20966.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1991192,Nov,9,2012,A12_20967.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1912844,Nov,9,2012,A12_20968.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1962911,Nov,9,2012,A12_20969.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1889794,Nov,9,2012,A12_20970.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1844745,Nov,9,2012,A12_20971.JPG,
-rwxrwxrwx@,1,katherinemika,staff,1851748,Nov,9,2012,A12_20972.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2864238,Nov,9,2012,A12_20973.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2744750,Nov,9,2012,A12_20974.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2571574,Nov,9,2012,A12_20975.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2661732,Nov,9,2012,A12_20976.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2669987,Nov,9,2012,A12_20977.JPG,
-rwxrwxrwx@,1,katherinemika,staff,2935974,Nov,9,2012,A12_20978.JPG,
